Numero de participantes:  524
Paulo_Guedes 56
Paulo_Litro 44
Paulo_Magalhães 61
Pedro_Aihara 54
Pedro_Lucas_Fernandes 52
Pedro_Paulo 45
Pedro_Uczai 60
Pompeo_de_Mattos 53
Professora_Luciene_Cavalcante 65
Rafael_Brito 54
Raimundo_Costa 45
Reginaldo_Lopes 43
Reginete_Bispo 56
Reimont 60
Renata_Abreu 49
Renildo_Calheiros 59
Ricardo_Abrão 46
Ricardo_Ayres 61
Ricardo_Maia 49
Rodrigo_de_Castro 54
Rodrigo_Gambale 55
Rogério_Correia 59
Romero_Rodrigues 60
Roseana_Sarney 29
Ruy_Carneiro 53
Sargento_Portugal 58
Saullo_Vianna 49
Sergio_Souza 60
Silvye_Alves 62
Talíria_Petrone 38
Tiririca 42
Túlio_Gadêlha 52
Valmir_Assunção 56
Vander_Loubet 57
Vicentinho 55
Waldenor_Pereira 30
Washington_Quaquá 34
Weliton_Prado 55
Zé_Neto 57
Zé_Silva 56
Zeca_Dirceu 45
Zezinho_Barbary 49
Marcos_Pereira 56
Adriana_Ventura 63
Coronel_Telhada 44
Dayany_Bittencourt 59
Eli_Borges 51
Fernando_Monteiro 52
Gabriel_Mota 51
Giacobo 51
Gilvan_Maximo 56
Gustinho_Ribeiro 51
Julio_Arcoverde 46
Leur_Lomanto_Júnior 47
Magda_Mofatto 63
Marcio_Alvino 63
Newton_Cardoso_Jr 41
Pedro_Lupion 63
Professor_Alcides 52
Ricardo_Salles 50
Vinicius_Carvalho 48
Vinicius_Gurgel 42
Wilson_Santiago 49
Alexandre_Lindenmeyer 56
Alice_Portugal 61
Andreia_Siqueira 43
Antonio_Brito 27
Celso_Sabino 32
Dal_Barreto 35
Detinha 36
Dr_Benjamim 51
Euclydes_Pettersen 26
Félix_Mendonça_Júnior 58
Fernando_Mineiro 57
Flávia_Morais 52
Fred_Costa 39
Gleisi_Hoffmann 58
João_Carlos_Bacelar 37
Josimar_Maranhãozinho 36
Juliana_Cardoso 49
Juninho_do_Pneu 50
Leônidas_Cristino 61
Luciano_Alves 41
Luis_Tibé 18
Lula_da_Fonte 53
Marcos_Aurélio_Sampaio 52
Misael_Varella 42
Murillo_Gouvea 45
Neto_Carletto 55
Professora_Goreth 53
Ricardo_Silva 34
Sidney_Leite 39
Tadeu_Veneri 56
Welter 55
Albuquerque 54
Lêda_Borges 60
Samuel_Viana 54
Sóstenes_Cavalcante 35
Acácio_Favacho 43
Alberto_Mourão 49
Clodoaldo_Magalhães 50
Domingos_Neto 37
Isnaldo_Bulhões_Jr. 24
Lebrão 34
Otoni_de_Paula 39
Rodrigo_Estacho 57
Alex_Manente 34
Paulo_Abi-Ackel 31
Stefano_Aguiar 49
Luiz_Gastão 47
Patrus_Ananias 38
Soraya_Santos 48
Delegada_Ione 55
Delegado_da_Cunha 48
Marcelo_Moraes 50
Gilberto_Nascimento 10
Dandara 48
Gilson_Daniel 56
Padovani 48
Sandro_Alex 5
Adriano_do_Baldy 53
AJ_Albuquerque 18
André_Fernandes 52
Chiquinho_Brazão 59
Júnior_Mano 36
Paulo_Foletto 38
Toninho_Wandscheer 34
Arthur_Lira 37
Reinhold_Stephanes_Junior 1
Enfermeira_Ana_Paula 12
Flavinha 19
Alceu_Moreira 47
Altineu_Côrtes 13
André_Ferreira 38
Carla_Zambelli 22
Carlos_Chiodini 42
Diego_Andrade 34
Dilceu_Sperafico 52
Eduardo_Velloso 51
Gustavo_Gayer 45
Lucio_Mosquini 35
Mario_Frias 50
Rodrigo_Valadares 41
Adolfo_Viana 31
André_Fufuca 30
Célia_Xakriabá 53
Eunício_Oliveira 31
Hugo_Motta 36
Jadyel_Alencar 32
Julio_Cesar_Ribeiro 9
Márcio_Honaiser 40
Silas_Câmara 37
Beto_Preto 5
Hugo_Leal 6
Caio_Vianna 29
Jones_Moura 17
Luiz_Carlos_Hauly 4
Renan_Ferreirinha 5
Marcelo_Calero 2
Luiza_Erundina 1
