deputado1,deputado2,peso
Arthur Oliveira Maia,Silvia Cristina,1
Arthur Oliveira Maia,Luciano Alves,1
Arthur Oliveira Maia,Marcos Aurélio Sampaio,1
Arthur Oliveira Maia,Jones Moura,1
Arthur Oliveira Maia,Carla Zambelli,1
Arthur Oliveira Maia,Sâmia Bomfim,3
Arthur Oliveira Maia,Célia Xakriabá,1
Arthur Oliveira Maia,Dra. Alessandra Haber,1
Arthur Oliveira Maia,Cristiane Lopes,1
Arthur Oliveira Maia,Lindbergh Farias,1
Arthur Oliveira Maia,Chiquinho Brazão,1
Arthur Oliveira Maia,Bruno Ganem,1
Arthur Oliveira Maia,Juliana Cardoso,1
Arthur Oliveira Maia,Daniel Almeida,1
Arthur Oliveira Maia,Newton Cardoso Jr,1
Arthur Oliveira Maia,Renata Abreu,1
Arthur Oliveira Maia,Daniel Agrobom,1
Arthur Oliveira Maia,Paulinho Freire,1
Arthur Oliveira Maia,Rosana Valle,1
Arthur Oliveira Maia,Afonso Hamm,1
Arthur Oliveira Maia,Tião Medeiros,1
Arthur Oliveira Maia,Bia Kicis,1
Arthur Oliveira Maia,Capitão Augusto,1
Arthur Oliveira Maia,Amanda Gentil,1
Arthur Oliveira Maia,Osmar Terra,1
Arthur Oliveira Maia,Sanderson,1
Arthur Oliveira Maia,Erika Hilton,1
Arthur Oliveira Maia,Professora Luciene Cavalcante,2
Arthur Oliveira Maia,Luiz Lima,1
Arthur Oliveira Maia,Fábio Teruel,1
Arthur Oliveira Maia,AJ Albuquerque,1
Arthur Oliveira Maia,Jorge Goetten,1
Arthur Oliveira Maia,Rogério Correia,1
Arthur Oliveira Maia,Robinson Faria,1
Arthur Oliveira Maia,Airton Faleiro,1
Arthur Oliveira Maia,Paulo Freire Costa,1
Arthur Oliveira Maia,Nikolas Ferreira,1
Arthur Oliveira Maia,Icaro de Valmir,1
Arthur Oliveira Maia,Leur Lomanto Júnior,1
Arthur Oliveira Maia,Weliton Prado,1
Arthur Oliveira Maia,Eros Biondini,1
Arthur Oliveira Maia,Eriberto Medeiros,1
Arthur Oliveira Maia,Mendonça Filho,1
Arthur Oliveira Maia,Roberto Monteiro,1
Arthur Oliveira Maia,Dr. Francisco,1
Arthur Oliveira Maia,Antonio Brito,1
Arthur Oliveira Maia,Danilo Forte,1
Arthur Oliveira Maia,Jandira Feghali,1
Arthur Oliveira Maia,Adilson Barroso,1
Arthur Oliveira Maia,Luiz Fernando Faria,1
Arthur Oliveira Maia,Evair Vieira de Melo,3
Arthur Oliveira Maia,Fernanda Pessoa,1
Arthur Oliveira Maia,Moses Rodrigues,1
Arthur Oliveira Maia,Antônia Lúcia,1
Arthur Oliveira Maia,Gervásio Maia,1
Arthur Oliveira Maia,Coronel Ulysses,3
Arthur Oliveira Maia,Thiago Flores,1
Arthur Oliveira Maia,Vicentinho,1
Arthur Oliveira Maia,Padre João,2
Arthur Oliveira Maia,Daniela Reinehr,1
Arthur Oliveira Maia,Andreia Siqueira,1
Arthur Oliveira Maia,Soraya Santos,1
Arthur Oliveira Maia,Marcelo Álvaro Antônio,1
Arthur Oliveira Maia,Delegada Ione,1
Arthur Oliveira Maia,Pezenti,1
Arthur Oliveira Maia,Enfermeira Ana Paula,1
Arthur Oliveira Maia,Luiz Couto,1
Arthur Oliveira Maia,Delegado Paulo Bilynskyj,1
Arthur Oliveira Maia,Iza Arruda,1
Arthur Oliveira Maia,Fernando Mineiro,1
Arthur Oliveira Maia,Delegado Palumbo,1
Arthur Oliveira Maia,Delegada Katarina,2
Arthur Oliveira Maia,Alfredo Gaspar,3
Arthur Oliveira Maia,Dr Benjamim,1
Arthur Oliveira Maia,Marcelo Queiroz,1
Arthur Oliveira Maia,Rodrigo Gambale,1
Arthur Oliveira Maia,Giacobo,1
Arthur Oliveira Maia,Fernando Rodolfo,1
Arthur Oliveira Maia,Pompeo de Mattos,1
Arthur Oliveira Maia,Guilherme Uchoa,1
Arthur Oliveira Maia,Fausto Santos Jr.,1
Arthur Oliveira Maia,Carlos Henrique Gaguim,1
Arthur Oliveira Maia,Capitão Alden,3
Arthur Oliveira Maia,Ricardo Maia,1
Arthur Oliveira Maia,Natália Bonavides,1
Arthur Oliveira Maia,Hercílio Coelho Diniz,3
Arthur Oliveira Maia,Damião Feliciano,1
Arthur Oliveira Maia,José Rocha,1
Arthur Oliveira Maia,Júnior Ferrari,1
Arthur Oliveira Maia,Waldemar Oliveira,2
Arthur Oliveira Maia,Coronel Meira,1
Arthur Oliveira Maia,Paulo Foletto,1
Arthur Oliveira Maia,Luiz Carlos Hauly,1
Arthur Oliveira Maia,Emidinho Madeira,1
Arthur Oliveira Maia,Wellington Roberto,1
Arthur Oliveira Maia,Mário Heringer,1
Arthur Oliveira Maia,Claudio Cajado,1
Arthur Oliveira Maia,Pedro Paulo,1
Arthur Oliveira Maia,Eunício Oliveira,1
Arthur Oliveira Maia,Renildo Calheiros,1
Arthur Oliveira Maia,Luiz Nishimori,1
Arthur Oliveira Maia,Magda Mofatto,3
Arthur Oliveira Maia,Renilce Nicodemos,2
Arthur Oliveira Maia,Josenildo,1
Arthur Oliveira Maia,Arnaldo Jardim,1
Arthur Oliveira Maia,Carlos Veras,2
Arthur Oliveira Maia,Meire Serafim,1
Arthur Oliveira Maia,Reimont,1
Arthur Oliveira Maia,Laura Carneiro,2
Arthur Oliveira Maia,Rodrigo de Castro,1
Arthur Oliveira Maia,Kiko Celeguim,1
Arthur Oliveira Maia,Paulo Magalhães,1
Arthur Oliveira Maia,Daniel Barbosa,1
Arthur Oliveira Maia,Benes Leocádio,1
Arthur Oliveira Maia,Rui Falcão,2
Arthur Oliveira Maia,Caio Vianna,1
Arthur Oliveira Maia,Simone Marquetto,1
Arthur Oliveira Maia,Alice Portugal,1
Arthur Oliveira Maia,Maria Arraes,1
Arthur Oliveira Maia,Ana Paula Leão,3
Arthur Oliveira Maia,Joaquim Passarinho,1
Arthur Oliveira Maia,Lídice da Mata,2
Arthur Oliveira Maia,Idilvan Alencar,1
Arthur Oliveira Maia,Elmar Nascimento,1
Arthur Oliveira Maia,Cezinha de Madureira,1
Arthur Oliveira Maia,Dimas Gadelha,1
Arthur Oliveira Maia,Ivoneide Caetano,1
Arthur Oliveira Maia,Bacelar,1
Arthur Oliveira Maia,Raimundo Santos,1
Arthur Oliveira Maia,Cabo Gilberto Silva,1
Arthur Oliveira Maia,Coronel Telhada,1
Arthur Oliveira Maia,Marcon,1
Arthur Oliveira Maia,Amália Barros,1
Arthur Oliveira Maia,Rosângela Reis,1
Arthur Oliveira Maia,Ruy Carneiro,1
Arthur Oliveira Maia,Léo Prates,1
Arthur Oliveira Maia,Gilson Daniel,1
Arthur Oliveira Maia,Ismael Alexandrino,1
Arthur Oliveira Maia,Pastor Henrique Vieira,1
Arthur Oliveira Maia,Dimas Fabiano,1
Arthur Oliveira Maia,Pastor Sargento Isidório,1
Arthur Oliveira Maia,Guilherme Boulos,1
Arthur Oliveira Maia,Jilmar Tatto,1
Arthur Oliveira Maia,Thiago de Joaldo,1
Arthur Oliveira Maia,Max Lemos,1
Arthur Oliveira Maia,Luiz Gastão,1
Arthur Oliveira Maia,Welter,1
Arthur Oliveira Maia,Arlindo Chinaglia,1
Arthur Oliveira Maia,Afonso Motta,1
Arthur Oliveira Maia,Talíria Petrone,1
Arthur Oliveira Maia,Dilvanda Faro,1
Arthur Oliveira Maia,Tiririca,1
Arthur Oliveira Maia,André Ferreira,1
Arthur Oliveira Maia,Celso Sabino,1
Arthur Oliveira Maia,Jonas Donizette,1
Arthur Oliveira Maia,Luisa Canziani,1
Arthur Oliveira Maia,Zé Trovão,1
Arthur Oliveira Maia,Delegada Adriana Accorsi,1
Arthur Oliveira Maia,Glauber Braga,1
Arthur Oliveira Maia,André Fufuca,1
Arthur Oliveira Maia,Erika Kokay,1
Arthur Oliveira Maia,Pr. Marco Feliciano,1
Arthur Oliveira Maia,Bibo Nunes,1
Arthur Oliveira Maia,Antonio Carlos Rodrigues,1
Arthur Oliveira Maia,Tadeu Veneri,1
Arthur Oliveira Maia,Vander Loubet,1
Arthur Oliveira Maia,José Guimarães,2
Arthur Oliveira Maia,Rubens Pereira Júnior,1
Arthur Oliveira Maia,Dandara,1
Arthur Oliveira Maia,Florentino Neto,1
Arthur Oliveira Maia,Alfredinho,1
Arthur Oliveira Maia,Pastor Eurico,1
Arthur Oliveira Maia,Tarcísio Motta,2
Arthur Oliveira Maia,Samuel Viana,1
Arthur Oliveira Maia,Chico Alencar,1
Arthur Oliveira Maia,Zé Haroldo Cathedral,2
Arthur Oliveira Maia,Giovani Cherini,1
Arthur Oliveira Maia,Ana Pimentel,1
Arthur Oliveira Maia,Jorge Solla,1
Arthur Oliveira Maia,Odair Cunha,1
Arthur Oliveira Maia,Fernando Monteiro,1
Arthur Oliveira Maia,Delegado Éder Mauro,3
Arthur Oliveira Maia,Eduardo Bolsonaro,1
Arthur Oliveira Maia,Coronel Chrisóstomo,3
Arthur Oliveira Maia,Gabriel Nunes,1
Arthur Oliveira Maia,André Figueiredo,1
Arthur Oliveira Maia,Miguel Lombardi,1
Arthur Oliveira Maia,Lucas Ramos,1
Arthur Oliveira Maia,Luciano Azevedo,1
Arthur Oliveira Maia,Capitão Alberto Neto,1
Arthur Oliveira Maia,Rodolfo Nogueira,1
Arthur Oliveira Maia,Carol Dartora,1
Arthur Oliveira Maia,Mauricio do Vôlei,1
Arthur Oliveira Maia,Vermelho,1
Arthur Oliveira Maia,General Girão,1
Arthur Oliveira Maia,Caroline de Toni,2
Arthur Oliveira Maia,Lucas Redecker,2
Arthur Oliveira Maia,Kim Kataguiri,2
Arthur Oliveira Maia,Messias Donato,2
Arthur Oliveira Maia,Tenente Coronel Zucco,2
Arthur Oliveira Maia,Ricardo Salles,2
Arthur Oliveira Maia,Paulão,1
Arthur Oliveira Maia,Pedro Campos,1
Emidinho Madeira,Sonize Barbosa,1
Emidinho Madeira,Mauricio Neves,1
Emidinho Madeira,Helder Salomão,2
Emidinho Madeira,Bohn Gass,1
Emidinho Madeira,Delegado Caveira,1
Emidinho Madeira,Reginete Bispo,1
Emidinho Madeira,Ana Paula Lima,1
Emidinho Madeira,Jack Rocha,1
Emidinho Madeira,Júnior Mano,1
Emidinho Madeira,Márcio Honaiser,1
Emidinho Madeira,Célio Studart,1
Emidinho Madeira,Lêda Borges,1
Emidinho Madeira,Dr. Frederico,1
Emidinho Madeira,Alceu Moreira,1
Emidinho Madeira,Marcelo Lima,1
Emidinho Madeira,Júlio Cesar,1
Emidinho Madeira,Flávio Nogueira,2
Emidinho Madeira,Luiz Carlos Motta,1
Emidinho Madeira,Pedro Uczai,1
Emidinho Madeira,Paulo Abi-Ackel,1
Emidinho Madeira,Felipe Carreras,1
Emidinho Madeira,Gilvan da Federal,1
Emidinho Madeira,Toninho Wandscheer,1
Emidinho Madeira,Márcio Jerry,1
Emidinho Madeira,Félix Mendonça Júnior,1
Emidinho Madeira,Bebeto,1
Emidinho Madeira,Yury do Paredão,1
Emidinho Madeira,Alencar Santana,3
Emidinho Madeira,Valmir Assunção,2
Emidinho Madeira,Zeca Dirceu,1
Emidinho Madeira,Marcelo Moraes,1
Emidinho Madeira,Adolfo Viana,1
Emidinho Madeira,Aureo Ribeiro,1
Emidinho Madeira,Gutemberg Reis,1
Emidinho Madeira,Marcos Pollon,1
Emidinho Madeira,Heitor Schuch,1
Emidinho Madeira,José Medeiros,1
Emidinho Madeira,Luiza Erundina,1
Emidinho Madeira,Ricardo Abrão,1
Emidinho Madeira,Antônio Doido,1
Emidinho Madeira,Clarissa Tércio,1
Emidinho Madeira,Zé Neto,1
Emidinho Madeira,Marcos Tavares,2
Emidinho Madeira,Bruno Farias,1
Emidinho Madeira,Luiz Antônio Corrêa,1
Emidinho Madeira,Lázaro Botelho,1
Emidinho Madeira,Da Vitoria,1
Emidinho Madeira,Marco Brasil,1
Emidinho Madeira,Cobalchini,2
Emidinho Madeira,Luizianne Lins,1
Emidinho Madeira,Castro Neto,1
Emidinho Madeira,Sargento Gonçalves,1
Emidinho Madeira,Carlos Chiodini,1
Emidinho Madeira,Emanuel Pinheiro Neto,1
Emidinho Madeira,Leônidas Cristino,1
Emidinho Madeira,Rodrigo Estacho,1
Emidinho Madeira,Carlos Zarattini,1
Emidinho Madeira,Mario Frias,1
Emidinho Madeira,Greyce Elias,1
Emidinho Madeira,Paulo Guedes,1
Emidinho Madeira,Prof. Reginaldo Veras,1
Emidinho Madeira,Orlando Silva,1
Emidinho Madeira,Reginaldo Lopes,1
Emidinho Madeira,Sergio Souza,1
Emidinho Madeira,Delegado Fabio Costa,3
Emidinho Madeira,Pastor Diniz,1
Emidinho Madeira,Henderson Pinto,1
Emidinho Madeira,Lebrão,1
Emidinho Madeira,Paulo Azi,1
Emidinho Madeira,Clodoaldo Magalhães,1
Emidinho Madeira,Rafael Prudente,1
Emidinho Madeira,Ivan Valente,1
Emidinho Madeira,Domingos Neto,1
Emidinho Madeira,Igor Timo,1
Emidinho Madeira,Delegado Ramagem,1
Emidinho Madeira,Helena Lima,1
Emidinho Madeira,Neto Carletto,1
Emidinho Madeira,Adriano do Baldy,1
Emidinho Madeira,Márcio Marinho,1
Emidinho Madeira,Vinicius Gurgel,1
Emidinho Madeira,Luciano Vieira,1
Emidinho Madeira,Keniston Braga,1
Emidinho Madeira,Silvia Cristina,1
Emidinho Madeira,Luciano Alves,1
Emidinho Madeira,Marcos Aurélio Sampaio,1
Emidinho Madeira,Jones Moura,1
Emidinho Madeira,Carla Zambelli,1
Emidinho Madeira,Sâmia Bomfim,3
Emidinho Madeira,Célia Xakriabá,1
Emidinho Madeira,Dra. Alessandra Haber,1
Emidinho Madeira,Cristiane Lopes,1
Emidinho Madeira,Lindbergh Farias,1
Emidinho Madeira,Chiquinho Brazão,1
Emidinho Madeira,Bruno Ganem,1
Emidinho Madeira,Juliana Cardoso,1
Emidinho Madeira,Daniel Almeida,1
Emidinho Madeira,Newton Cardoso Jr,1
Emidinho Madeira,Renata Abreu,1
Emidinho Madeira,Daniel Agrobom,1
Emidinho Madeira,Paulinho Freire,1
Emidinho Madeira,Rosana Valle,1
Emidinho Madeira,Afonso Hamm,1
Emidinho Madeira,Tião Medeiros,1
Emidinho Madeira,Bia Kicis,1
Emidinho Madeira,Capitão Augusto,1
Emidinho Madeira,Amanda Gentil,1
Emidinho Madeira,Osmar Terra,1
Emidinho Madeira,Sanderson,1
Emidinho Madeira,Erika Hilton,1
Emidinho Madeira,Professora Luciene Cavalcante,2
Emidinho Madeira,Luiz Lima,1
Emidinho Madeira,Fábio Teruel,1
Emidinho Madeira,AJ Albuquerque,1
Emidinho Madeira,Jorge Goetten,1
Emidinho Madeira,Rogério Correia,1
Emidinho Madeira,Robinson Faria,1
Emidinho Madeira,Airton Faleiro,1
Emidinho Madeira,Paulo Freire Costa,1
Emidinho Madeira,Nikolas Ferreira,1
Emidinho Madeira,Icaro de Valmir,1
Emidinho Madeira,Leur Lomanto Júnior,1
Emidinho Madeira,Weliton Prado,1
Emidinho Madeira,Eros Biondini,1
Emidinho Madeira,Eriberto Medeiros,1
Emidinho Madeira,Mendonça Filho,1
Emidinho Madeira,Roberto Monteiro,1
Emidinho Madeira,Dr. Francisco,1
Emidinho Madeira,Antonio Brito,1
Emidinho Madeira,Danilo Forte,1
Emidinho Madeira,Jandira Feghali,1
Emidinho Madeira,Adilson Barroso,1
Emidinho Madeira,Luiz Fernando Faria,1
Emidinho Madeira,Evair Vieira de Melo,3
Emidinho Madeira,Fernanda Pessoa,1
Emidinho Madeira,Moses Rodrigues,1
Emidinho Madeira,Antônia Lúcia,1
Emidinho Madeira,Gervásio Maia,1
Emidinho Madeira,Coronel Ulysses,3
Emidinho Madeira,Thiago Flores,1
Emidinho Madeira,Vicentinho,1
Emidinho Madeira,Padre João,2
Emidinho Madeira,Daniela Reinehr,1
Emidinho Madeira,Andreia Siqueira,1
Emidinho Madeira,Soraya Santos,1
Emidinho Madeira,Marcelo Álvaro Antônio,1
Emidinho Madeira,Delegada Ione,1
Emidinho Madeira,Pezenti,1
Emidinho Madeira,Enfermeira Ana Paula,1
Emidinho Madeira,Luiz Couto,1
Emidinho Madeira,Delegado Paulo Bilynskyj,1
Emidinho Madeira,Iza Arruda,1
Emidinho Madeira,Fernando Mineiro,1
Emidinho Madeira,Delegado Palumbo,1
Emidinho Madeira,Delegada Katarina,2
Emidinho Madeira,Alfredo Gaspar,3
Emidinho Madeira,Dr Benjamim,1
Emidinho Madeira,Marcelo Queiroz,1
Emidinho Madeira,Rodrigo Gambale,1
Emidinho Madeira,Giacobo,1
Emidinho Madeira,Fernando Rodolfo,1
Emidinho Madeira,Pompeo de Mattos,1
Emidinho Madeira,Guilherme Uchoa,1
Emidinho Madeira,Fausto Santos Jr.,1
Emidinho Madeira,Carlos Henrique Gaguim,1
Emidinho Madeira,Capitão Alden,3
Emidinho Madeira,Ricardo Maia,1
Emidinho Madeira,Natália Bonavides,1
Emidinho Madeira,Hercílio Coelho Diniz,3
Emidinho Madeira,Damião Feliciano,1
Emidinho Madeira,José Rocha,1
Emidinho Madeira,Júnior Ferrari,1
Emidinho Madeira,Waldemar Oliveira,2
Emidinho Madeira,Coronel Meira,1
Emidinho Madeira,Paulo Foletto,1
Emidinho Madeira,Luiz Carlos Hauly,1
Emidinho Madeira,Arthur Oliveira Maia,1
Emidinho Madeira,Wellington Roberto,1
Emidinho Madeira,Mário Heringer,1
Emidinho Madeira,Claudio Cajado,1
Emidinho Madeira,Pedro Paulo,1
Emidinho Madeira,Eunício Oliveira,1
Emidinho Madeira,Renildo Calheiros,1
Emidinho Madeira,Luiz Nishimori,1
Emidinho Madeira,Magda Mofatto,3
Emidinho Madeira,Renilce Nicodemos,2
Emidinho Madeira,Josenildo,1
Emidinho Madeira,Arnaldo Jardim,1
Emidinho Madeira,Carlos Veras,2
Emidinho Madeira,Meire Serafim,1
Emidinho Madeira,Reimont,1
Emidinho Madeira,Laura Carneiro,2
Emidinho Madeira,Rodrigo de Castro,1
Emidinho Madeira,Kiko Celeguim,1
Emidinho Madeira,Paulo Magalhães,1
Emidinho Madeira,Daniel Barbosa,1
Emidinho Madeira,Benes Leocádio,1
Emidinho Madeira,Rui Falcão,2
Emidinho Madeira,Caio Vianna,1
Emidinho Madeira,Simone Marquetto,1
Emidinho Madeira,Alice Portugal,1
Emidinho Madeira,Maria Arraes,1
Emidinho Madeira,Ana Paula Leão,3
Emidinho Madeira,Joaquim Passarinho,1
Emidinho Madeira,Lídice da Mata,2
Emidinho Madeira,Idilvan Alencar,1
Emidinho Madeira,Elmar Nascimento,1
Emidinho Madeira,Cezinha de Madureira,1
Emidinho Madeira,Dimas Gadelha,1
Emidinho Madeira,Ivoneide Caetano,1
Emidinho Madeira,Bacelar,1
Emidinho Madeira,Raimundo Santos,1
Emidinho Madeira,Cabo Gilberto Silva,1
Emidinho Madeira,Coronel Telhada,1
Emidinho Madeira,Marcon,1
Emidinho Madeira,Amália Barros,1
Emidinho Madeira,Rosângela Reis,1
Emidinho Madeira,Ruy Carneiro,1
Emidinho Madeira,Léo Prates,1
Emidinho Madeira,Gilson Daniel,1
Emidinho Madeira,Ismael Alexandrino,1
Emidinho Madeira,Pastor Henrique Vieira,1
Emidinho Madeira,Dimas Fabiano,1
Emidinho Madeira,Pastor Sargento Isidório,1
Emidinho Madeira,Guilherme Boulos,1
Emidinho Madeira,Jilmar Tatto,1
Emidinho Madeira,Thiago de Joaldo,1
Emidinho Madeira,Max Lemos,1
Emidinho Madeira,Luiz Gastão,1
Emidinho Madeira,Welter,1
Emidinho Madeira,Arlindo Chinaglia,1
Emidinho Madeira,Afonso Motta,1
Emidinho Madeira,Talíria Petrone,1
Emidinho Madeira,Dilvanda Faro,1
Emidinho Madeira,Tiririca,1
Emidinho Madeira,André Ferreira,1
Emidinho Madeira,Celso Sabino,1
Emidinho Madeira,Jonas Donizette,1
Emidinho Madeira,Luisa Canziani,1
Emidinho Madeira,Zé Trovão,1
Emidinho Madeira,Delegada Adriana Accorsi,1
Emidinho Madeira,Glauber Braga,1
Emidinho Madeira,André Fufuca,1
Emidinho Madeira,Erika Kokay,1
Emidinho Madeira,Pr. Marco Feliciano,1
Emidinho Madeira,Bibo Nunes,1
Emidinho Madeira,Antonio Carlos Rodrigues,1
Emidinho Madeira,Tadeu Veneri,1
Emidinho Madeira,Vander Loubet,1
Emidinho Madeira,José Guimarães,2
Emidinho Madeira,Rubens Pereira Júnior,1
Emidinho Madeira,Dandara,1
Emidinho Madeira,Florentino Neto,1
Emidinho Madeira,Alfredinho,1
Emidinho Madeira,Pastor Eurico,1
Emidinho Madeira,Tarcísio Motta,2
Emidinho Madeira,Samuel Viana,1
Emidinho Madeira,Chico Alencar,1
Emidinho Madeira,Zé Haroldo Cathedral,2
Emidinho Madeira,Giovani Cherini,1
Emidinho Madeira,Ana Pimentel,1
Emidinho Madeira,Jorge Solla,1
Emidinho Madeira,Odair Cunha,1
Emidinho Madeira,Fernando Monteiro,1
Emidinho Madeira,Delegado Éder Mauro,3
Emidinho Madeira,Eduardo Bolsonaro,1
Emidinho Madeira,Coronel Chrisóstomo,3
Emidinho Madeira,Gabriel Nunes,1
Emidinho Madeira,André Figueiredo,1
Emidinho Madeira,Miguel Lombardi,1
Emidinho Madeira,Lucas Ramos,1
Emidinho Madeira,Luciano Azevedo,1
Emidinho Madeira,Capitão Alberto Neto,1
Emidinho Madeira,Rodolfo Nogueira,1
Emidinho Madeira,Carol Dartora,1
Emidinho Madeira,Mauricio do Vôlei,1
Emidinho Madeira,Vermelho,1
Emidinho Madeira,General Girão,1
Emidinho Madeira,Caroline de Toni,2
Emidinho Madeira,Lucas Redecker,2
Emidinho Madeira,Kim Kataguiri,2
Emidinho Madeira,Messias Donato,2
Emidinho Madeira,Tenente Coronel Zucco,2
Emidinho Madeira,Ricardo Salles,2
Emidinho Madeira,Paulão,1
Emidinho Madeira,Pedro Campos,1
Wellington Roberto,Sonize Barbosa,1
Wellington Roberto,Mauricio Neves,1
Wellington Roberto,Helder Salomão,2
Wellington Roberto,Bohn Gass,1
Wellington Roberto,Delegado Caveira,1
Wellington Roberto,Reginete Bispo,1
Wellington Roberto,Ana Paula Lima,1
Wellington Roberto,Jack Rocha,1
Wellington Roberto,Júnior Mano,1
Wellington Roberto,Márcio Honaiser,1
Wellington Roberto,Célio Studart,1
Wellington Roberto,Lêda Borges,1
Wellington Roberto,Dr. Frederico,1
Wellington Roberto,Alceu Moreira,1
Wellington Roberto,Marcelo Lima,1
Wellington Roberto,Júlio Cesar,1
Wellington Roberto,Flávio Nogueira,2
Wellington Roberto,Luiz Carlos Motta,1
Wellington Roberto,Pedro Uczai,1
Wellington Roberto,Paulo Abi-Ackel,1
Wellington Roberto,Felipe Carreras,1
Wellington Roberto,Gilvan da Federal,1
Wellington Roberto,Toninho Wandscheer,1
Wellington Roberto,Márcio Jerry,1
Wellington Roberto,Félix Mendonça Júnior,1
Wellington Roberto,Bebeto,1
Wellington Roberto,Yury do Paredão,1
Wellington Roberto,Alencar Santana,3
Wellington Roberto,Valmir Assunção,2
Wellington Roberto,Zeca Dirceu,1
Wellington Roberto,Marcelo Moraes,1
Wellington Roberto,Adolfo Viana,1
Wellington Roberto,Aureo Ribeiro,1
Wellington Roberto,Gutemberg Reis,1
Wellington Roberto,Marcos Pollon,1
Wellington Roberto,Heitor Schuch,1
Wellington Roberto,José Medeiros,1
Wellington Roberto,Luiza Erundina,1
Wellington Roberto,Ricardo Abrão,1
Wellington Roberto,Antônio Doido,1
Wellington Roberto,Clarissa Tércio,1
Wellington Roberto,Zé Neto,1
Wellington Roberto,Marcos Tavares,2
Wellington Roberto,Bruno Farias,1
Wellington Roberto,Luiz Antônio Corrêa,1
Wellington Roberto,Lázaro Botelho,1
Wellington Roberto,Da Vitoria,1
Wellington Roberto,Marco Brasil,1
Wellington Roberto,Cobalchini,2
Wellington Roberto,Luizianne Lins,1
Wellington Roberto,Castro Neto,1
Wellington Roberto,Sargento Gonçalves,1
Wellington Roberto,Carlos Chiodini,1
Wellington Roberto,Emanuel Pinheiro Neto,1
Wellington Roberto,Leônidas Cristino,1
Wellington Roberto,Rodrigo Estacho,1
Wellington Roberto,Carlos Zarattini,1
Wellington Roberto,Mario Frias,1
Wellington Roberto,Greyce Elias,1
Wellington Roberto,Paulo Guedes,1
Wellington Roberto,Prof. Reginaldo Veras,1
Wellington Roberto,Orlando Silva,1
Wellington Roberto,Reginaldo Lopes,1
Wellington Roberto,Sergio Souza,1
Wellington Roberto,Delegado Fabio Costa,3
Wellington Roberto,Pastor Diniz,1
Wellington Roberto,Henderson Pinto,1
Wellington Roberto,Lebrão,1
Wellington Roberto,Paulo Azi,1
Wellington Roberto,Clodoaldo Magalhães,1
Wellington Roberto,Rafael Prudente,1
Wellington Roberto,Ivan Valente,1
Wellington Roberto,Domingos Neto,1
Wellington Roberto,Igor Timo,1
Wellington Roberto,Delegado Ramagem,1
Wellington Roberto,Helena Lima,1
Wellington Roberto,Neto Carletto,1
Wellington Roberto,Adriano do Baldy,1
Wellington Roberto,Márcio Marinho,1
Wellington Roberto,Vinicius Gurgel,1
Wellington Roberto,Luciano Vieira,1
Wellington Roberto,Keniston Braga,1
Wellington Roberto,Silvia Cristina,1
Wellington Roberto,Luciano Alves,1
Wellington Roberto,Marcos Aurélio Sampaio,1
Wellington Roberto,Jones Moura,1
Wellington Roberto,Carla Zambelli,1
Wellington Roberto,Sâmia Bomfim,3
Wellington Roberto,Célia Xakriabá,1
Wellington Roberto,Dra. Alessandra Haber,1
Wellington Roberto,Cristiane Lopes,1
Wellington Roberto,Lindbergh Farias,1
Wellington Roberto,Chiquinho Brazão,1
Wellington Roberto,Bruno Ganem,1
Wellington Roberto,Juliana Cardoso,1
Wellington Roberto,Daniel Almeida,1
Wellington Roberto,Newton Cardoso Jr,1
Wellington Roberto,Renata Abreu,1
Wellington Roberto,Daniel Agrobom,1
Wellington Roberto,Paulinho Freire,1
Wellington Roberto,Rosana Valle,1
Wellington Roberto,Afonso Hamm,1
Wellington Roberto,Tião Medeiros,1
Wellington Roberto,Bia Kicis,1
Wellington Roberto,Capitão Augusto,1
Wellington Roberto,Amanda Gentil,1
Wellington Roberto,Osmar Terra,1
Wellington Roberto,Sanderson,1
Wellington Roberto,Erika Hilton,1
Wellington Roberto,Professora Luciene Cavalcante,2
Wellington Roberto,Luiz Lima,1
Wellington Roberto,Fábio Teruel,1
Wellington Roberto,AJ Albuquerque,1
Wellington Roberto,Jorge Goetten,1
Wellington Roberto,Rogério Correia,1
Wellington Roberto,Robinson Faria,1
Wellington Roberto,Airton Faleiro,1
Wellington Roberto,Paulo Freire Costa,1
Wellington Roberto,Nikolas Ferreira,1
Wellington Roberto,Icaro de Valmir,1
Wellington Roberto,Leur Lomanto Júnior,1
Wellington Roberto,Weliton Prado,1
Wellington Roberto,Eros Biondini,1
Wellington Roberto,Eriberto Medeiros,1
Wellington Roberto,Mendonça Filho,1
Wellington Roberto,Roberto Monteiro,1
Wellington Roberto,Dr. Francisco,1
Wellington Roberto,Antonio Brito,1
Wellington Roberto,Danilo Forte,1
Wellington Roberto,Jandira Feghali,1
Wellington Roberto,Adilson Barroso,1
Wellington Roberto,Luiz Fernando Faria,1
Wellington Roberto,Evair Vieira de Melo,3
Wellington Roberto,Fernanda Pessoa,1
Wellington Roberto,Moses Rodrigues,1
Wellington Roberto,Antônia Lúcia,1
Wellington Roberto,Gervásio Maia,1
Wellington Roberto,Coronel Ulysses,3
Wellington Roberto,Thiago Flores,1
Wellington Roberto,Vicentinho,1
Wellington Roberto,Padre João,2
Wellington Roberto,Daniela Reinehr,1
Wellington Roberto,Andreia Siqueira,1
