Numero de participantes das votações: 375
Messias_Donato 369
Tenente_Coronel_Zucco 369
Ricardo_Salles 369
Paulão 369
Pedro_Campos 285
Any_Ortiz 117
Dilceu_Sperafico 117
Dr._Victor_Linhalis 117
Fabio_Schiochet 117
Mauricio_Marcon 117
David_Soares 117
Fabio_Garcia 117
Amom_Mandel 117
Alberto_Mourão 117
Flavinha 117
Albuquerque 117
Duda_Salabert 117
Daniel_Trzeciak 117
Gilberto_Abramo 117
Geovania_de_Sá 117
Dr._Luiz_Ovando 117
Zezinho_Barbary 117
Gilvan_Maximo 117
Duarte 117
Julio_Lopes 117
Maurício_Carvalho 117
Eduardo_Velloso 117
Juninho_do_Pneu 117
Luiz_Philippe_de_Orleans_e_Bragança 117
Diego_Garcia 117
Marcel_van_Hattem 117
Jorge_Braz 117
Dagoberto_Nogueira 117
Márcio_Biolchi 117
Franciane_Bayer 117
Rosângela_Moro 117
Junio_Amaral 117
Murillo_Gouvea 117
Rafael_Brito 117
Gabriel_Mota 117
Dr._Fernando_Máximo 117
Augusto_Coutinho 117
Helio_Lopes 117
Gustavo_Gayer 117
Vinicius_Carvalho 117
Jefferson_Campos 117
Paulo_Alexandre_Barbosa 117
Gilson_Marques 117
Marangoni 117
Pedro_Lupion 117
Gerlen_Diniz 117
General_Pazuello 117
Rogéria_Santos 117
Julia_Zanatta 117
Ricardo_Ayres 117
Antonio_Andrade 117
Lafayette_de_Andrada 117
Dr._Jaziel 117
Geraldo_Mendes 117
Carlos_Sampaio 117
Aluisio_Mendes 117
Milton_Vieira 117
Rafael_Simoes 117
Sargento_Fahur 117
Carlos_Gomes 117
Marcio_Alvino 117
Dr._Zacharias_Calil 117
Geraldo_Resende 117
André_Fernandes 117
Covatti_Filho 117
Beto_Pereira 117
Maria_Rosas 117
Silvye_Alves 117
Vitor_Lippi 117
Luis_Carlos_Gomes 117
Filipe_Barros 117
Fred_Linhares 117
Amaro_Neto 117
Adail_Filho 117
Adriana_Ventura 117
Saullo_Vianna 117
Daniel_Freitas 117
Tabata_Amaral 117
Roberto_Duarte 117
Prof._Paulo_Fernando 117
Jeferson_Rodrigues 117
Beto_Richa 117
José_Nelto 117
Yandra_Moura 117
Lincoln_Portela 3
Domingos_Sávio 3
Fausto_Pinato 3
Ismael 3
Arthur_Lira 0
